Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,BC-B,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169169
,BC-B,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169169
,BC-D,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169142
,BC-D,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169142
,BC-E,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169163
,BC-E,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CIV,169163
,OC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,130263
,OC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,130263
,SC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,169980
,SC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,169980
,ST,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,172574
,BC-A,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,170924
,BC-A,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,170924
,BC-B,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,172741
,BC-B,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,172741
,BC-D,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,173515
,BC-D,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,173515
,BC-E,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,145767
,BC-E,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,168886
,EWS,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",CSE,125726
,OC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,104533
,OC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,104533
,SC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,172948
,SC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,172948
,ST,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,173344
,BC-A,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,135356
,BC-A,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,135356
,BC-B,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,121161
,BC-B,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,121161
,BC-D,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,104533
,BC-D,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,104533
,BC-E,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,171766
,BC-E,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",ECE,171766
,OC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,OC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,SC,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,SC,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,173152
,ST,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-A,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-A,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-B,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-B,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-D,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-D,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-E,Male,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,BC-E,Female,AU,,None,HITE,"HELAPURI INST OF TECH AND
SCIENCE",MEC,87899
,OC,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169131
,OC,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169131
,SC,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,173540
,SC,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,173540
,ST,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,173554
,BC-A,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169163
,BC-A,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169163
,BC-B,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169169
,BC-B,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169169
,BC-D,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169142
,BC-D,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169142
,BC-E,Male,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169163
,BC-E,Female,AU,,None,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",CSE,169163
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,37942
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,37942
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,125910
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,125910
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,135136
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,60838
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,60838
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,57775
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,74893
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,82144
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,82144
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,90986
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,90986
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",AID,45069
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,145606
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,145606
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,146402
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,160732
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,145606
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,167758
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,167758
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,155499
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,164516
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,158666
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,158666
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,145606
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,155008
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CIV,142200
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,50795
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,54561
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,168976
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,169677
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,173522
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,143302
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,143302
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,76129
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,77229
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,69909
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,69909
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,96148
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,96148
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSC,61257
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,37260
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,39357
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,108192
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,108192
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,150447
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,54399
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,54399
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,68572
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,70028
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,67063
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,67063
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,92424
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,111284
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSE,56390
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,47015
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,47015
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,145812
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,170568
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,166331
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,106854
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,106854
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,77020
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,77079
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,67886
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,67886
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,103877
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,129547
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSM,61954
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,61901
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,65827
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,78499
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,171431
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,68625
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,89304
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,124592
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,85199
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,88273
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,74646
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,74646
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,102358
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,102358
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",CSO,58093
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,76262
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,79706
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,172826
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,172826
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,146874
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,116840
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,116840
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,106791
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,106791
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,78302
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,87235
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,118917
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,151703
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",ECE,84038
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,97730
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,110630
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,170041
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,171563
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,110630
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,137221
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,163444
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,131721
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,140254
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,105699
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,110630
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,97730
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,144885
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",EEE,167749
,OC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,OC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,SC,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,SC,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,ST,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-A,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-A,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-B,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-B,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-D,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-D,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-E,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,BC-E,Female,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,169131
,EWS,Male,AU,,None,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",MEC,166061
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,49241
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,49241
,SC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,170242
,SC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,170242
,ST,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,53273
,BC-A,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,132875
,BC-A,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,132875
,BC-B,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,91809
,BC-B,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,91809
,BC-D,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,55769
,BC-D,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,68354
,BC-E,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,69105
,BC-E,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,69105
,EWS,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",AIM,35558
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,64778
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,64778
,SC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,64778
,SC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,67861
,ST,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,67919
,BC-A,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,166262
,BC-A,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,166262
,BC-B,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,93591
,BC-B,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,107888
,BC-D,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,82398
,BC-D,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,92415
,BC-E,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,162364
,BC-E,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,162364
,EWS,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIC,66355
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,SC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,148007
,SC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,148007
,ST,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,BC-A,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,BC-A,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,BC-B,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,147760
,BC-B,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,147760
,BC-D,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,BC-D,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,159377
,BC-E,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,142631
,BC-E,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,151577
,EWS,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CIV,133189
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,52103
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,60526
,SC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,160374
,SC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,160374
,ST,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,60526
,BC-A,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,58877
,BC-A,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,61619
,BC-B,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,77598
,BC-B,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,77598
,BC-D,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,57280
,BC-D,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,78990
,BC-E,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,137357
,BC-E,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,137357
,EWS,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSD,58005
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,26807
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,27808
,SC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,88663
,SC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,116002
,ST,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,105320
,BC-A,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,60024
,BC-A,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,60483
,BC-B,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,45069
,BC-B,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,61248
,BC-D,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,40441
,BC-D,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,40441
,BC-E,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,65127
,BC-E,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,94197
,EWS,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSE,32868
,OC,Male,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSM,50046
,OC,Female,AU,,None,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",CSM,56329
