Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,EWS,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSE,28342
,OC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,54005
,SC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,139844
,ST,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,150390
,BC-A,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,57976
,BC-B,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,58938
,BC-D,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,54005
,BC-E,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,86687
,EWS,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",CSM,85330
,OC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,50391
,SC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,141984
,ST,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,136264
,BC-A,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,66491
,BC-B,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,115710
,BC-D,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,65694
,BC-E,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,55763
,EWS,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",ECE,64302
,OC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,58030
,SC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,69997
,ST,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,70198
,BC-A,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,109907
,BC-B,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,100151
,BC-D,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,65699
,BC-E,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,104411
,EWS,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",EEE,92302
,OC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,81728
,SC,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,151125
,ST,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,150102
,BC-A,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,104376
,BC-B,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,86916
,BC-D,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,81728
,BC-E,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,144127
,EWS,Female,AU,Local,None,GVPW,"GAYATHRI VIDYA PARISHAD COLL OF
ENGG FOR WOMEN",INF,42880
,OC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,59667
,OC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,59667
,SC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,126803
,SC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,126803
,ST,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,90026
,ST,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,90026
,BC-A,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,142142
,BC-A,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,142142
,BC-B,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,141244
,BC-B,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,141244
,BC-D,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,77941
,BC-D,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,85328
,BC-E,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,137837
,BC-E,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,144815
,EWS,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,90488
,EWS,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSE,105706
,OC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,83514
,OC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,83514
,SC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,113061
,SC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,129562
,ST,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,120820
,ST,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,120820
,BC-A,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,124613
,BC-A,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,144110
,BC-B,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,112043
,BC-B,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,112894
,BC-D,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,93074
,BC-D,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,93074
,BC-E,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,109701
,BC-E,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,109701
,EWS,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,133977
,EWS,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",CSM,141860
,OC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,OC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,SC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,SC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,ST,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,ST,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-A,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-A,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-B,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-B,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-D,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-D,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-E,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,BC-E,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,151745
,EWS,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",ECE,101537
,OC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,OC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,SC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151758
,SC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151772
,ST,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151766
,ST,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151767
,BC-A,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,BC-A,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,BC-B,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151775
,BC-B,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151775
,BC-D,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,BC-D,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,BC-E,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,BC-E,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",EEE,151745
,OC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,OC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,SC,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,SC,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,ST,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151766
,ST,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151767
,BC-A,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,BC-A,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,BC-B,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151775
,BC-B,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151775
,BC-D,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,BC-D,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,BC-E,Male,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,BC-E,Female,AU,Local,None,NSRE,"N S RAJU INSTITUTE OF ENGG AND
TECHNOLOGY",MEC,151745
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,109591
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,109591
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,123560
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,123560
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,115606
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,137629
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,109591
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,109591
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,133985
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,133985
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,133594
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,133594
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,118781
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CIV,118781
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,37910
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,37910
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,124146
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,124146
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,51958
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,52665
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,68468
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,69995
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,82364
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,87266
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,50083
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,52025
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,37910
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,37910
,EWS,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,52568
,EWS,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSD,59488
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,53587
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,60584
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,128495
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,149937
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,139634
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,150766
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,60169
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,67558
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,79699
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,79699
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,53587
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,60584
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,141409
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,143528
,EWS,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,49244
,EWS,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSE,54202
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,151745
,EWS,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,53460
,EWS,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",CSM,59235
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,55086
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,74804
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,151206
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,151206
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,57328
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,74804
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,81826
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,86255
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,102046
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,103047
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,55086
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,74804
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,82747
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,90887
,EWS,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,65953
,EWS,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",ECE,74275
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,70633
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,117544
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,86731
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,117544
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,81671
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,117544
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,134266
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,137198
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,142797
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,142797
,BC-D,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,76158
,BC-D,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,117544
,BC-E,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,126714
,BC-E,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EEE,126714
,OC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,99159
,OC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,99159
,SC,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,99159
,SC,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,140420
,ST,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,99159
,ST,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,99159
,BC-A,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,109570
,BC-A,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,143740
,BC-B,Male,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,148857
,BC-B,Female,AU,Local,None,NSRT,"NADIMPALLI SATYANARAYANA RAJU
INSTITUTE OF TECHNOLOGY",EVT,148857
